0004a30b001febcf,-37,8.5,868300000,0,0,1,ping,2019-04-24 00:06:17.220425,appartment
0004a30b001febcf,-34,10.5,868500000,0,1,1,F15D1,2019-04-24 00:06:22.797545,appartment
0004a30b001febcf,-33,9.5,868100000,0,2,1,F15D2,2019-04-24 00:06:29.367199,appartment
0004a30b001febcf,-48,9.5,868500000,5,3,1,F15D3,2019-04-24 00:06:34.832719,appartment
0004a30b001febcf,-46,10,868300000,5,4,1,F15D4,2019-04-24 00:06:38.953667,appartment
0004a30b001febcf,-48,9.8,868100000,5,5,1,F15D5,2019-04-24 00:06:43.123873,appartment
0004a30b001febcf,-49,9.3,868500000,5,6,1,F15D6,2019-04-24 00:06:47.279326,appartment
0004a30b001febcf,-48,9.3,868500000,5,7,1,F15D7,2019-04-24 00:06:51.409365,appartment
0004a30b001febcf,-46,9.5,868100000,5,8,1,F15D8,2019-04-24 00:06:59.879406,appartment
0004a30b001febcf,-41,10.3,868100000,4,9,1,F15D9,2019-04-24 00:07:04.062056,appartment
0004a30b001febcf,-42,8.8,868300000,5,10,1,F15D10,2019-04-24 00:07:08.265786,appartment
0004a30b001febcf,-52,9,868100000,5,11,1,F15D11,2019-04-24 00:07:12.389030,appartment
0004a30b001febcf,-48,10.3,868500000,5,12,1,F15D12,2019-04-24 00:07:16.561416,appartment
0004a30b001febcf,-52,9.8,868100000,5,13,1,F15D13,2019-04-24 00:07:20.727438,appartment
0004a30b001febcf,-48,9,868500000,5,14,1,F15D14,2019-04-24 00:07:24.890729,appartment
0004a30b001febcf,-49,9.8,868100000,5,15,1,F15D15,2019-04-24 00:07:29.002000,appartment
0004a30b001febcf,-47,8.8,868100000,5,16,1,F15D16,2019-04-24 00:07:33.186326,appartment
0004a30b001febcf,-47,9,868300000,5,17,1,F15D17,2019-04-24 00:07:37.348278,appartment
0004a30b001febcf,-48,10.3,868300000,5,18,1,F15D18,2019-04-24 00:07:41.454362,appartment
0004a30b001febcf,-45,8.5,868300000,5,19,1,F15D19,2019-04-24 00:07:45.625334,appartment
0004a30b001febcf,-45,9.3,868300000,5,20,1,F15D20,2019-04-24 00:07:49.788144,appartment
0004a30b001febcf,-78,7.5,868100000,0,0,1,ping,2019-04-24 00:08:53.711552,appartment
0004a30b001febcf,-72,7.8,868300000,0,1,1,F15D1,2019-04-24 00:08:59.315905,appartment
0004a30b001febcf,-89,7.8,868500000,0,0,1,ping,2019-04-24 00:09:22.582630,appartment
0004a30b001febcf,-83,8.3,868300000,0,1,1,F45D1,2019-04-24 00:09:28.206256,appartment
0004a30b001febcf,-84,8.5,868500000,0,0,1,ping,2019-04-24 00:09:55.720651,appartment
0004a30b001febcf,-81,9.3,868300000,0,1,1,F14D1,2019-04-24 00:10:01.380284,appartment
0004a30b001febcf,-94,8.8,868100000,0,2,1,F14D2,2019-04-24 00:10:07.878001,appartment
0004a30b001febcf,-99,9.3,868300000,5,3,1,F14D3,2019-04-24 00:10:13.299298,appartment
0004a30b001febcf,-111,2.3,868500000,5,4,1,F14D4,2019-04-24 00:10:17.466084,appartment
0004a30b001febcf,-110,1.3,868100000,5,5,1,F14D5,2019-04-24 00:10:21.626961,appartment
0004a30b001febcf,-114,-6,868100000,5,6,1,F14D6,2019-04-24 00:10:25.791005,appartment
0004a30b001febcf,-113,-2.8,868100000,5,7,1,F14D7,2019-04-24 00:10:29.958744,appartment
0004a30b001febcf,-95,10.3,868100000,4,7,1,F14D7,2019-04-24 00:10:38.573186,appartment
0004a30b001febcf,-100,8.5,868500000,5,8,1,F14D8,2019-04-24 00:10:42.742533,appartment
0004a30b001febcf,-101,8,868500000,5,9,1,F14D9,2019-04-24 00:10:46.907300,appartment
0004a30b001febcf,-97,8,868300000,5,10,1,F14D10,2019-04-24 00:10:51.068411,appartment
0004a30b001febcf,-105,6.3,868300000,5,11,1,F14D11,2019-04-24 00:10:55.233863,appartment
0004a30b001febcf,-102,7,868100000,5,12,1,F14D12,2019-04-24 00:10:59.345249,appartment
0004a30b001febcf,-105,6.3,868100000,5,13,1,F14D13,2019-04-24 00:11:03.519465,appartment
0004a30b001febcf,-103,8,868300000,5,14,1,F14D14,2019-04-24 00:11:07.682181,appartment
0004a30b001febcf,-100,7.8,868300000,5,15,1,F14D15,2019-04-24 00:11:11.849435,appartment
0004a30b001febcf,-99,8.3,868100000,5,16,1,F14D16,2019-04-24 00:11:15.963619,appartment
0004a30b001febcf,-101,6.3,868500000,5,17,1,F14D17,2019-04-24 00:11:20.136467,appartment
0004a30b001febcf,-96,7.5,868500000,5,18,1,F14D18,2019-04-24 00:11:24.295577,appartment
0004a30b001febcf,-100,9.5,868500000,5,19,1,F14D19,2019-04-24 00:11:28.410121,appartment
0004a30b001febcf,-96,9.8,868300000,5,20,1,F14D20,2019-04-24 00:11:32.581598,appartment
0004a30b001febcf,-109,3.3,868500000,5,21,1,F14D1,2019-04-24 00:11:56.747275,appartment
0004a30b001febcf,-111,1.5,868500000,5,22,1,F14D2,2019-04-24 00:12:00.919572,appartment
0004a30b001febcf,-106,5.5,868100000,5,23,1,F14D3,2019-04-24 00:12:05.024507,appartment
0004a30b001febcf,-93,7.5,868500000,0,0,1,ping,2019-04-24 00:12:29.463584,appartment
0004a30b001febcf,-87,11,868100000,0,1,1,F13D1,2019-04-24 00:12:35.073408,appartment
0004a30b001febcf,-91,8,868300000,0,2,1,F13D2,2019-04-24 00:12:41.643680,appartment
0004a30b001febcf,-100,9.3,868100000,5,3,1,F13D3,2019-04-24 00:12:51.360670,appartment
0004a30b001febcf,-100,8.3,868300000,4,4,1,F13D4,2019-04-24 00:12:59.892555,appartment
0004a30b001febcf,-103,6.8,868500000,5,5,1,F13D5,2019-04-24 00:13:04.111481,appartment
0004a30b001febcf,-105,7.3,868100000,5,6,1,F13D6,2019-04-24 00:13:08.235705,appartment
0004a30b001febcf,-111,1.5,868500000,5,7,1,F13D7,2019-04-24 00:13:16.654025,appartment
0004a30b001febcf,-113,-0.8,868100000,4,8,1,F13D8,2019-04-24 00:13:20.881940,appartment
0004a30b001febcf,-106,6.3,868500000,5,9,1,F13D9,2019-04-24 00:13:25.051805,appartment
0004a30b001febcf,-103,6.5,868100000,5,10,1,F13D10,2019-04-24 00:13:29.216276,appartment
0004a30b001febcf,-105,7,868300000,5,11,1,F13D11,2019-04-24 00:13:33.378107,appartment
0004a30b001febcf,-103,6.3,868100000,5,12,1,F13D12,2019-04-24 00:13:37.541529,appartment
0004a30b001febcf,-110,1.8,868100000,5,13,1,F13D13,2019-04-24 00:13:41.702545,appartment
0004a30b001febcf,-113,0.8,868500000,5,14,1,F13D14,2019-04-24 00:13:45.820009,appartment
0004a30b001febcf,-106,5.8,868300000,5,15,1,F13D15,2019-04-24 00:13:49.998732,appartment
0004a30b001febcf,-108,4.3,868500000,5,16,1,F13D16,2019-04-24 00:13:54.157616,appartment
0004a30b001febcf,-109,3.3,868100000,5,17,1,F13D17,2019-04-24 00:13:58.268125,appartment
0004a30b001febcf,-105,5.3,868500000,5,18,1,F13D18,2019-04-24 00:14:02.440394,appartment
0004a30b001febcf,-103,5.8,868300000,5,19,1,F13D19,2019-04-24 00:14:06.600496,appartment
0004a30b001febcf,-103,6.8,868300000,5,20,1,F13D20,2019-04-24 00:14:10.800070,appartment
0004a30b001febcf,-95,8.3,868100000,0,0,1,ping,2019-04-24 00:14:58.165938,appartment
0004a30b001febcf,-93,8.5,868300000,0,1,1,F12D1,2019-04-24 00:15:03.673002,appartment
0004a30b001febcf,-93,7.3,868500000,0,2,1,F12D2,2019-04-24 00:15:10.220663,appartment
0004a30b001febcf,-106,6.3,868300000,5,3,1,F12D3,2019-04-24 00:15:15.636938,appartment
0004a30b001febcf,-113,-0.3,868300000,5,4,1,F12D4,2019-04-24 00:15:19.833539,appartment
0004a30b001febcf,-111,0.3,868100000,5,5,1,F12D5,2019-04-24 00:15:23.961086,appartment
0004a30b001febcf,-111,1.5,868300000,5,6,1,F12D6,2019-04-24 00:15:28.134073,appartment
0004a30b001febcf,-113,-2.3,868300000,5,7,1,F12D7,2019-04-24 00:15:32.296454,appartment
0004a30b001febcf,-106,5.8,868500000,5,8,1,F12D8,2019-04-24 00:15:40.713231,appartment
0004a30b001febcf,-100,10,868300000,4,9,1,F12D9,2019-04-24 00:15:44.886606,appartment
0004a30b001febcf,-101,6.8,868300000,5,10,1,F12D10,2019-04-24 00:15:49.149906,appartment
0004a30b001febcf,-102,7.3,868100000,5,11,1,F12D11,2019-04-24 00:15:53.259876,appartment
0004a30b001febcf,-104,6.5,868500000,5,12,1,F12D12,2019-04-24 00:15:57.444578,appartment
0004a30b001febcf,-103,6.5,868300000,5,13,1,F12D13,2019-04-24 00:16:01.609409,appartment
0004a30b001febcf,-106,7.3,868500000,5,14,1,F12D14,2019-04-24 00:16:05.710833,appartment
0004a30b001febcf,-102,6.5,868100000,5,15,1,F12D15,2019-04-24 00:16:09.885105,appartment
0004a30b001febcf,-104,6.5,868500000,5,16,1,F12D16,2019-04-24 00:16:14.051312,appartment
0004a30b001febcf,-106,3.8,868300000,5,17,1,F12D17,2019-04-24 00:16:18.212734,appartment
0004a30b001febcf,-109,2.3,868500000,5,18,1,F12D18,2019-04-24 00:16:22.324020,appartment
0004a30b001febcf,-107,5,868100000,5,19,1,F12D19,2019-04-24 00:16:26.501945,appartment
0004a30b001febcf,-112,2,868500000,5,20,1,F12D20,2019-04-24 00:16:30.660917,appartment
0004a30b001febcf,-97,7.8,868500000,0,0,1,ping,2019-04-24 00:17:16.175854,appartment
0004a30b001febcf,-97,6.3,868300000,0,1,1,F11D1,2019-04-24 00:17:21.783949,appartment
0004a30b001febcf,-95,7.8,868100000,0,2,1,F11D2,2019-04-24 00:17:28.353258,appartment
0004a30b001febcf,-105,6.3,868300000,5,3,1,F11D3,2019-04-24 00:17:33.771611,appartment
0004a30b001febcf,-108,4,868500000,5,4,1,F11D4,2019-04-24 00:17:37.941741,appartment
0004a30b001febcf,-108,2.5,868100000,5,5,1,F11D5,2019-04-24 00:17:42.105736,appartment
0004a30b001febcf,-108,2.5,868100000,5,6,1,F11D6,2019-04-24 00:17:46.270308,appartment
0004a30b001febcf,-107,4.3,868500000,5,7,1,F11D7,2019-04-24 00:17:50.381093,appartment
0004a30b001febcf,-108,4.3,868100000,5,8,1,F11D8,2019-04-24 00:17:58.866290,appartment
0004a30b001febcf,-106,5.3,868300000,4,9,1,F11D9,2019-04-24 00:18:03.016202,appartment
0004a30b001febcf,-106,6.8,868500000,5,10,1,F11D10,2019-04-24 00:18:07.232606,appartment
0004a30b001febcf,-108,3.3,868100000,5,11,1,F11D11,2019-04-24 00:18:11.404273,appartment
0004a30b001febcf,-106,5,868300000,5,11,1,F11D11,2019-04-24 00:18:15.719483,appartment
0004a30b001febcf,-108,4.5,868500000,5,12,1,F11D12,2019-04-24 00:18:19.839305,appartment
0004a30b001febcf,-105,4.3,868300000,5,13,1,F11D13,2019-04-24 00:18:24.014123,appartment
0004a30b001febcf,-108,5.3,868500000,5,14,1,F11D14,2019-04-24 00:18:28.178364,appartment
0004a30b001febcf,-107,5.8,868300000,5,15,1,F11D15,2019-04-24 00:18:32.340439,appartment
0004a30b001febcf,-108,4.5,868500000,5,16,1,F11D16,2019-04-24 00:18:36.453239,appartment
0004a30b001febcf,-108,4.8,868100000,5,17,1,F11D17,2019-04-24 00:18:40.634013,appartment
0004a30b001febcf,-109,3.5,868100000,5,18,1,F11D18,2019-04-24 00:18:44.787847,appartment
0004a30b001febcf,-107,5,868300000,5,19,1,F11D19,2019-04-24 00:18:48.904728,appartment
0004a30b001febcf,-106,5.5,868100000,5,20,1,F11D20,2019-04-24 00:18:53.075327,appartment
0004a30b001febcf,-110,1.8,868300000,5,21,1,F11D1,2019-04-24 00:19:41.545028,appartment
0004a30b001febcf,-113,1,868500000,4,22,1,F11D2,2019-04-24 00:19:45.707214,appartment
0004a30b001febcf,-109,2.3,868100000,5,23,1,F11D3,2019-04-24 00:19:49.921117,appartment
0004a30b001febcf,-113,-1.5,868500000,5,24,1,F11D4,2019-04-24 00:19:54.097739,appartment
0004a30b001febcf,-113,-3,868300000,5,25,1,F11D5,2019-04-24 00:19:58.268624,appartment
0004a30b001febcf,-113,-8.3,868300000,5,26,1,F11D6,2019-04-24 00:20:02.401906,appartment
0004a30b001febcf,-109,2.5,868100000,0,0,1,ping,2019-04-24 00:20:15.117705,appartment
0004a30b001febcf,-107,3.3,868300000,0,0,1,ping,2019-04-24 00:20:35.340994,appartment
0004a30b001febcf,-105,5.5,868100000,0,1,1,F10D1,2019-04-24 00:20:40.914832,appartment
0004a30b001febcf,-103,6.5,868500000,0,2,1,F10D2,2019-04-24 00:20:47.474121,appartment
0004a30b001febcf,-107,5.5,868300000,5,3,1,F10D3,2019-04-24 00:20:52.948368,appartment
0004a30b001febcf,-114,-1,868100000,5,4,1,F10D4,2019-04-24 00:20:57.110617,appartment
0004a30b001febcf,-113,-3.5,868100000,5,5,1,F10D5,2019-04-24 00:21:01.250114,appartment
0004a30b001febcf,-113,-0.8,868300000,5,6,1,F10D6,2019-04-24 00:21:05.417656,appartment
0004a30b001febcf,-115,-6.3,868300000,5,7,1,F10D7,2019-04-24 00:21:09.573356,appartment
0004a30b001febcf,-114,-3.3,868500000,5,8,1,F10D8,2019-04-24 00:21:13.735534,appartment
0004a30b001febcf,-113,-0.8,868500000,5,9,1,F10D9,2019-04-24 00:21:17.849727,appartment
0004a30b001febcf,-113,-2,868500000,5,10,1,F10D10,2019-04-24 00:21:22.021811,appartment
0004a30b001febcf,-113,-4.8,868100000,4,11,1,F10D11,2019-04-24 00:21:34.785913,appartment
0004a30b001febcf,-113,-4.5,868100000,5,12,1,F10D12,2019-04-24 00:21:39.001021,appartment
0004a30b001febcf,-117,-6.5,868500000,5,13,1,F10D13,2019-04-24 00:21:43.172692,appartment
0004a30b001febcf,-114,-6.3,868100000,5,14,1,F10D14,2019-04-24 00:21:47.335624,appartment
0004a30b001febcf,-117,-7.3,868500000,5,15,1,F10D15,2019-04-24 00:21:51.502372,appartment
0004a30b001febcf,-115,-3,868500000,5,16,1,F10D16,2019-04-24 00:21:59.915452,appartment
0004a30b001febcf,-114,-2,868500000,4,17,1,F10D17,2019-04-24 00:22:04.134976,appartment
0004a30b001febcf,-112,0.3,868500000,5,18,1,F10D18,2019-04-24 00:22:08.361736,appartment
0004a30b001febcf,-114,-2.5,868500000,5,19,1,F10D19,2019-04-24 00:22:12.534709,appartment
0004a30b001febcf,-115,-5.5,868500000,5,20,1,F10D20,2019-04-24 00:22:16.694723,appartment
0004a30b001febcf,-113,-3.5,868500000,5,21,1,F10D1,2019-04-24 00:23:05.123288,appartment
0004a30b001febcf,-107,3,868100000,0,0,1,ping,2019-04-24 00:23:16.637417,appartment
0004a30b001febcf,-106,5.3,868500000,0,1,1,F10D1,2019-04-24 00:23:22.262182,appartment
0004a30b001febcf,-109,4.3,868300000,0,2,1,F10D2,2019-04-24 00:23:28.791269,appartment
0004a30b001febcf,-103,5.5,868300000,0,0,1,ping,2019-04-24 00:23:39.407701,appartment
0004a30b001febcf,-108,3,868100000,0,1,1,F10D1,2019-04-24 00:23:45.031131,appartment
0004a30b001febcf,-108,2,868100000,0,0,1,ping,2019-04-24 00:23:55.353442,appartment
0004a30b001febcf,-106,5.3,868300000,0,1,1,F10D1,2019-04-24 00:24:00.929558,appartment
0004a30b001febcf,-107,3.5,868100000,0,0,1,ping,2019-04-24 00:24:22.636136,appartment
0004a30b001febcf,-108,5.3,868300000,0,1,1,F09D1,2019-04-24 00:24:33.766611,appartment
0004a30b001febcf,-113,-1.5,868100000,0,2,1,F09D2,2019-04-24 00:24:40.347481,appartment
0004a30b001febcf,-108,4.3,868300000,5,3,1,F09D3,2019-04-24 00:24:45.776392,appartment
0004a30b001febcf,-112,-1.3,868500000,5,4,1,F09D4,2019-04-24 00:24:49.956128,appartment
0004a30b001febcf,-114,-3.8,868300000,5,5,1,F09D5,2019-04-24 00:24:54.076313,appartment
0004a30b001febcf,-113,-1.8,868500000,5,6,1,F09D6,2019-04-24 00:24:58.250386,appartment
0004a30b001febcf,-113,-4.5,868300000,5,7,1,F09D7,2019-04-24 00:25:02.417470,appartment
0004a30b001febcf,-114,-2.3,868500000,5,8,1,F09D8,2019-04-24 00:25:06.590708,appartment
0004a30b001febcf,-114,-3.8,868300000,5,9,1,F09D9,2019-04-24 00:25:10.713497,appartment
0004a30b001febcf,-115,-2.5,868500000,5,10,1,F09D10,2019-04-24 00:25:14.830341,appartment
0004a30b001febcf,-113,-2.3,868500000,5,11,1,F09D11,2019-04-24 00:25:19.008089,appartment
0004a30b001febcf,-114,-2,868500000,5,12,1,F09D12,2019-04-24 00:25:23.171070,appartment
0004a30b001febcf,-114,-5.5,868300000,5,13,1,F09D13,2019-04-24 00:25:27.333680,appartment
0004a30b001febcf,-115,-7,868100000,5,14,1,F09D14,2019-04-24 00:25:40.047376,appartment
0004a30b001febcf,-116,-6.8,868500000,4,15,1,F09D15,2019-04-24 00:25:48.575402,appartment
0004a30b001febcf,-112,-1.8,868100000,5,16,1,F09D16,2019-04-24 00:25:52.801136,appartment
0004a30b001febcf,-115,-4.8,868500000,5,17,1,F09D17,2019-04-24 00:25:56.976630,appartment
0004a30b001febcf,-115,-6.5,868100000,5,18,1,F09D18,2019-04-24 00:26:01.193119,appartment
0004a30b001febcf,-114,-5,868500000,5,19,1,F09D19,2019-04-24 00:26:05.304143,appartment
0004a30b001febcf,-114,-5.3,868100000,5,20,1,F09D20,2019-04-24 00:26:09.432707,appartment
0004a30b001febcf,-115,-2.8,868300000,0,0,1,ping,2019-04-24 00:27:07.100795,appartment
0004a30b001febcf,-115,-7,868500000,0,1,1,F09D1,2019-04-24 00:27:12.768037,appartment
0004a30b001febcf,-117,-4,868100000,0,0,1,ping,2019-04-24 00:28:01.183899,appartment
0004a30b001febcf,-107,2.3,868300000,0,1,1,F08D1,2019-04-24 00:28:06.766749,appartment
0004a30b001febcf,-115,-7,868500000,0,2,1,F08D2,2019-04-24 00:28:13.323507,appartment
0004a30b001febcf,-112,-1.5,868100000,5,3,1,F08D3,2019-04-24 00:28:18.784176,appartment
0004a30b001febcf,-114,-7.3,868100000,5,4,1,F08D4,2019-04-24 00:28:22.950720,appartment
0004a30b001febcf,-114,-6.3,868100000,5,5,1,F08D5,2019-04-24 00:28:31.368190,appartment
0004a30b001febcf,-114,-7,868100000,4,6,1,F08D6,2019-04-24 00:28:44.242115,appartment
0004a30b001febcf,-114,-3.8,868100000,5,7,1,F08D7,2019-04-24 00:28:48.427276,appartment
0004a30b001febcf,-115,-6.8,868100000,5,8,1,F08D8,2019-04-24 00:28:52.580156,appartment
0004a30b001febcf,-115,-7,868100000,5,9,1,F08D9,2019-04-24 00:29:05.349962,appartment
0004a30b001febcf,-114,-6.3,868100000,4,10,1,F08D10,2019-04-24 00:29:09.517946,appartment
0004a30b001febcf,-114,-4.3,868100000,5,11,1,F08D11,2019-04-24 00:29:13.775890,appartment
0004a30b001febcf,-115,-7.3,868100000,5,12,1,F08D12,2019-04-24 00:29:26.499329,appartment
0004a30b001febcf,-113,-2.3,868300000,5,0,1,F08D13,2019-04-24 00:29:36.311865,appartment
0004a30b001febcf,-111,1.5,868100000,5,1,1,F08D14,2019-04-24 00:29:40.492612,appartment
0004a30b001febcf,-114,-10.5,868100000,4,2,1,F08D15,2019-04-24 00:29:57.312536,appartment
0004a30b001febcf,-105,5.5,868100000,5,0,1,F08D18,2019-04-24 00:30:59.023124,appartment
0004a30b001febcf,-111,0.3,868300000,5,1,1,F08D19,2019-04-24 00:31:03.179245,appartment
0004a30b001febcf,-112,1.3,868500000,5,1,1,F08D19,2019-04-24 00:31:07.492757,appartment
0004a30b001febcf,-112,2,868300000,4,2,1,F08D20,2019-04-24 00:31:15.723947,appartment
0004a30b001febcf,-112,1,868500000,0,0,1,ping,2019-04-24 00:32:06.050949,appartment
0004a30b001febcf,-108,3,868100000,0,1,1,F08D1,2019-04-24 00:32:11.669161,appartment
0004a30b001febcf,-108,3,868300000,0,2,1,F08D2,2019-04-24 00:32:18.244029,appartment
0004a30b001febcf,-115,-4,868500000,5,3,1,F08D3,2019-04-24 00:32:23.654665,appartment
0004a30b001febcf,-115,-5.3,868500000,5,4,1,F08D4,2019-04-24 00:32:27.837022,appartment
0004a30b001febcf,-113,3,868500000,0,0,1,ping,2019-04-24 00:32:39.791868,appartment
0004a30b001febcf,-103,5.3,868300000,0,1,1,F08D1,2019-04-24 00:32:45.354860,appartment
0004a30b001febcf,-109,4.8,868100000,0,0,1,ping,2019-04-24 00:33:46.470000,appartment
0004a30b001febcf,-108,3.3,868300000,0,1,1,F07D1,2019-04-24 00:33:52.048613,appartment
0004a30b001febcf,-113,3,868500000,0,2,1,F07D2,2019-04-24 00:33:58.617229,appartment
0004a30b001febcf,-112,-4.8,868300000,5,3,1,F07D3,2019-04-24 00:34:04.074787,appartment
0004a30b001febcf,-115,-2.3,868500000,4,4,1,F07D4,2019-04-24 00:34:16.790938,appartment
0004a30b001febcf,-113,-2,868300000,5,5,1,F07D5,2019-04-24 00:34:21.011044,appartment
0004a30b001febcf,-114,-4.3,868500000,5,6,1,F07D6,2019-04-24 00:34:25.182544,appartment
0004a30b001febcf,-115,-7.5,868300000,4,7,1,F07D7,2019-04-24 00:34:37.995819,appartment
0004a30b001febcf,-116,-7,868500000,4,8,1,F07D8,2019-04-24 00:34:42.218384,appartment
0004a30b001febcf,-115,-5.8,868100000,5,9,1,F07D9,2019-04-24 00:34:46.450469,appartment
0004a30b001febcf,-114,-4,868500000,5,10,1,F07D10,2019-04-24 00:34:50.616009,appartment
0004a30b001febcf,-115,-6.8,868500000,5,11,1,F07D11,2019-04-24 00:34:54.791265,appartment
0004a30b001febcf,-118,-7.8,868500000,5,12,1,F07D12,2019-04-24 00:34:58.944946,appartment
0004a30b001febcf,-110,1.5,868100000,5,0,1,F07D13,2019-04-24 00:35:21.714642,appartment
0004a30b001febcf,-114,-3.3,868300000,5,1,1,F07D14,2019-04-24 00:35:25.873004,appartment
0004a30b001febcf,-112,-1,868300000,5,2,1,F07D15,2019-04-24 00:35:38.332432,appartment
0004a30b001febcf,-108,5.8,868100000,4,3,1,F07D16,2019-04-24 00:35:42.500971,appartment
0004a30b001febcf,-115,-6,868500000,5,4,1,F07D17,2019-04-24 00:35:46.711767,appartment
0004a30b001febcf,-113,-1.3,868300000,5,5,1,F07D18,2019-04-24 00:35:53.946406,appartment
0004a30b001febcf,-114,-3.8,868500000,5,6,1,F07D19,2019-04-24 00:36:01.168394,appartment
0004a30b001febcf,-114,-5.5,868300000,5,7,1,F07D20,2019-04-24 00:36:10.322966,appartment
0004a30b001febcf,-111,5.8,868500000,0,0,1,ping,2019-04-24 00:36:49.853627,appartment
0004a30b001febcf,-101,7.5,868100000,0,1,1,F07D1,2019-04-24 00:36:55.426404,appartment
0004a30b001febcf,-107,6,868100000,0,0,1,ping,2019-04-24 00:37:06.936052,appartment
0004a30b001febcf,-107,5.8,868500000,0,1,1,F07D1,2019-04-24 00:37:12.512222,appartment
0004a30b001febcf,-109,3.8,868300000,0,0,1,ping,2019-04-24 00:40:53.885441,appartment
0004a30b001febcf,-105,4.5,868100000,0,1,1,F06D1,2019-04-24 00:40:59.482990,appartment
0004a30b001febcf,-117,-4.3,868500000,0,2,1,F06D2,2019-04-24 00:41:06.061667,appartment
0004a30b001febcf,-111,0,868100000,5,3,1,F06D3,2019-04-24 00:41:11.471861,appartment
0004a30b001febcf,-114,-5.5,868300000,5,4,1,F06D4,2019-04-24 00:41:15.643548,appartment
0004a30b001febcf,-114,-5.5,868100000,5,5,1,F06D5,2019-04-24 00:41:19.808565,appartment
0004a30b001febcf,-115,-4,868300000,4,6,1,F06D6,2019-04-24 00:41:32.573244,appartment
0004a30b001febcf,-114,-2.8,868100000,5,7,1,F06D7,2019-04-24 00:41:41.080639,appartment
0004a30b001febcf,-114,-5.8,868100000,5,8,1,F06D8,2019-04-24 00:41:49.510305,appartment
0004a30b001febcf,-115,-4.8,868100000,4,8,1,F06D8,2019-04-24 00:41:58.137193,appartment
0004a30b001febcf,-116,-10.3,868500000,4,9,1,F06D9,2019-04-24 00:42:02.413347,appartment
0004a30b001febcf,-113,-6.3,868300000,4,10,1,F06D10,2019-04-24 00:42:06.670155,appartment
0004a30b001febcf,-109,4.5,868100000,5,11,1,F06D11,2019-04-24 00:42:10.883320,appartment
0004a30b001febcf,-114,-5.8,868300000,5,12,1,F06D12,2019-04-24 00:42:15.054282,appartment
0004a30b001febcf,-114,-4.8,868100000,5,13,1,F06D13,2019-04-24 00:42:23.477665,appartment
0004a30b001febcf,-108,5.3,868100000,4,0,1,F06D14,2019-04-24 00:42:41.947863,appartment
